file_index,selected_file_path,returncode,parse_success,join_success,summary_rows,stdout_excerpt,stderr_excerpt
463,MissouriState\HaNe\MissouriState-HaNe-Aff-01-Northwestern-Round-1.docx,0,True,True,1,Parse complete. | Doc: MissouriState-HaNe-Aff-01-Northwestern-Round-1.docx | Positions detected: 2 | Cards detected: 7 | Cards with highlighted/underlined read proxy: 7 | ,
464,MissouriState\HaNe\MissouriState-HaNe-Aff-01-Northwestern-Round-3.docx,0,True,True,1,Parse complete. | Doc: MissouriState-HaNe-Aff-01-Northwestern-Round-3.docx | Positions detected: 3 | Cards detected: 1 | Cards with highlighted/underlined read proxy: 1 | ,
465,MissouriState\HaNe\MissouriState-HaNe-Aff-01-Northwestern-Round-6.docx,0,True,True,1,Parse complete. | Doc: MissouriState-HaNe-Aff-01-Northwestern-Round-6.docx | Positions detected: 4 | Cards detected: 1 | Cards with highlighted/underlined read proxy: 1 | ,
466,MissouriState\HaNe\MissouriState-HaNe-Aff-01-Northwestern-Round-7.docx,0,True,True,1,Parse complete. | Doc: MissouriState-HaNe-Aff-01-Northwestern-Round-7.docx | Positions detected: 2 | Cards detected: 4 | Cards with highlighted/underlined read proxy: 4 | ,
467,MissouriState\HaNe\MissouriState-HaNe-Neg-01-Northwestern-Round-2.docx,0,True,True,1,Parse complete. | Doc: MissouriState-HaNe-Neg-01-Northwestern-Round-2.docx | Positions detected: 7 | Cards detected: 2 | Cards with highlighted/underlined read proxy: 2 | ,
468,MissouriState\HaNe\MissouriState-HaNe-Neg-01-Northwestern-Round-4.docx,0,True,True,1,Parse complete. | Doc: MissouriState-HaNe-Neg-01-Northwestern-Round-4.docx | Positions detected: 9 | Cards detected: 17 | Cards with highlighted/underlined read proxy: 17 | ,
469,MissouriState\HaNe\MissouriState-HaNe-Neg-01-Northwestern-Round-5.docx,0,True,True,1,Parse complete. | Doc: MissouriState-HaNe-Neg-01-Northwestern-Round-5.docx | Positions detected: 9 | Cards detected: 8 | Cards with highlighted/underlined read proxy: 8 | ,
470,MissouriState\HaNe\MissouriState-HaNe-Neg-01-Northwestern-Round-8.docx,0,True,True,1,Parse complete. | Doc: MissouriState-HaNe-Neg-01-Northwestern-Round-8.docx | Positions detected: 9 | Cards detected: 5 | Cards with highlighted/underlined read proxy: 5 | ,
471,MissouriState\NeSi\MissouriState-NeSi-Aff-01-Northwestern-Round-1.docx,0,True,True,1,Parse complete. | Doc: MissouriState-NeSi-Aff-01-Northwestern-Round-1.docx | Positions detected: 7 | Cards detected: 22 | Cards with highlighted/underlined read proxy: 22 | ,
472,MissouriState\NeSi\MissouriState-NeSi-Aff-01-Northwestern-Round-3.docx,0,True,True,1,Parse complete. | Doc: MissouriState-NeSi-Aff-01-Northwestern-Round-3.docx | Positions detected: 6 | Cards detected: 20 | Cards with highlighted/underlined read proxy: 20 | ,
473,MissouriState\NeSi\MissouriState-NeSi-Aff-01-Northwestern-Round-5.docx,0,True,True,1,Parse complete. | Doc: MissouriState-NeSi-Aff-01-Northwestern-Round-5.docx | Positions detected: 2 | Cards detected: 18 | Cards with highlighted/underlined read proxy: 18 | ,
474,MissouriState\NeSi\MissouriState-NeSi-Aff-01-Northwestern-Round-7.docx,0,True,True,1,Parse complete. | Doc: MissouriState-NeSi-Aff-01-Northwestern-Round-7.docx | Positions detected: 6 | Cards detected: 20 | Cards with highlighted/underlined read proxy: 20 | ,
475,MissouriState\NeSi\MissouriState-NeSi-Neg-01-Northwestern-Round-2.docx,0,True,True,1,Parse complete. | Doc: MissouriState-NeSi-Neg-01-Northwestern-Round-2.docx | Positions detected: 4 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
476,MissouriState\NeSi\MissouriState-NeSi-Neg-01-Northwestern-Round-4.docx,0,True,True,1,Parse complete. | Doc: MissouriState-NeSi-Neg-01-Northwestern-Round-4.docx | Positions detected: 14 | Cards detected: 1 | Cards with highlighted/underlined read proxy: 1 | ,
477,MissouriState\NeSi\MissouriState-NeSi-Neg-01-Northwestern-Round-6.docx,0,True,True,1,Parse complete. | Doc: MissouriState-NeSi-Neg-01-Northwestern-Round-6.docx | Positions detected: 10 | Cards detected: 3 | Cards with highlighted/underlined read proxy: 3 | ,
478,MissouriState\NeSi\MissouriState-NeSi-Neg-01-Northwestern-Round-8.docx,0,True,True,1,Parse complete. | Doc: MissouriState-NeSi-Neg-01-Northwestern-Round-8.docx | Positions detected: 10 | Cards detected: 1 | Cards with highlighted/underlined read proxy: 1 | ,
479,NorthTexas\GaVa\NorthTexas-GaVa-Aff-01---Northwestern-Round-4.docx,0,True,False,1,Parse complete. | Doc: NorthTexas-GaVa-Aff-01---Northwestern-Round-4.docx | Positions detected: 4 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
480,NorthTexas\HaVa\NorthTexas-HaVa-Aff-Owen-L-Coon-Memorial-Debates-at-Northwestern-Round-1.docx,0,True,True,1,Parse complete. | Doc: NorthTexas-HaVa-Aff-Owen-L-Coon-Memorial-Debates-at-Northwestern-Round-1.docx | Positions detected: 4 | Cards detected: 2 | Cards with highlighted/underlined read proxy: 2 | ,
481,NorthTexas\HaVa\NorthTexas-HaVa-Neg-Owen-L-Coon-Memorial-Debates-at-Northwestern-Round-2.docx,0,True,True,1,Parse complete. | Doc: NorthTexas-HaVa-Neg-Owen-L-Coon-Memorial-Debates-at-Northwestern-Round-2.docx | Positions detected: 2 | Cards detected: 1 | Cards with highlighted/underlined read proxy: 1 | ,
482,NorthTexas\HaVa\NorthTexas-HaVa-Neg-Owen-L-Coon-Memorial-Debates-at-Northwestern-Round-3.docx,0,True,True,1,Parse complete. | Doc: NorthTexas-HaVa-Neg-Owen-L-Coon-Memorial-Debates-at-Northwestern-Round-3.docx | Positions detected: 1 | Cards detected: 5 | Cards with highlighted/underlined read proxy: 5 | ,
483,Northwestern\LuLe\Northwestern-LuLe-Aff-01---Northwestern-Round-1.docx,0,True,True,1,Parse complete. | Doc: Northwestern-LuLe-Aff-01---Northwestern-Round-1.docx | Positions detected: 1 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
484,Northwestern\LuLe\Northwestern-LuLe-Aff-01---Northwestern-Round-3.docx,0,True,True,1,Parse complete. | Doc: Northwestern-LuLe-Aff-01---Northwestern-Round-3.docx | Positions detected: 5 | Cards detected: 1 | Cards with highlighted/underlined read proxy: 1 | ,
485,Northwestern\LuLe\Northwestern-LuLe-Aff-01---Northwestern-Round-6.docx,0,True,True,1,Parse complete. | Doc: Northwestern-LuLe-Aff-01---Northwestern-Round-6.docx | Positions detected: 1 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
486,Northwestern\LuLe\Northwestern-LuLe-Aff-01---Northwestern-Round-7.docx,0,True,True,1,Parse complete. | Doc: Northwestern-LuLe-Aff-01---Northwestern-Round-7.docx | Positions detected: 1 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
487,Northwestern\LuLe\Northwestern-LuLe-Neg-01---Northwestern-Round-2.docx,0,True,True,1,Parse complete. | Doc: Northwestern-LuLe-Neg-01---Northwestern-Round-2.docx | Positions detected: 6 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
488,Northwestern\LuLe\Northwestern-LuLe-Neg-01---Northwestern-Round-4.docx,0,True,True,1,Parse complete. | Doc: Northwestern-LuLe-Neg-01---Northwestern-Round-4.docx | Positions detected: 12 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
489,Northwestern\LuLe\Northwestern-LuLe-Neg-01---Northwestern-Round-5.docx,0,True,True,1,Parse complete. | Doc: Northwestern-LuLe-Neg-01---Northwestern-Round-5.docx | Positions detected: 11 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
490,Northwestern\LuLe\Northwestern-LuLe-Neg-01---Northwestern-Round-8.docx,0,True,True,1,Parse complete. | Doc: Northwestern-LuLe-Neg-01---Northwestern-Round-8.docx | Positions detected: 12 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
491,Northwestern\RuLi\Northwestern-RuLi-Aff-01---Northwestern-Round-1.docx,0,True,True,1,Parse complete. | Doc: Northwestern-RuLi-Aff-01---Northwestern-Round-1.docx | Positions detected: 7 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
492,Northwestern\RuLi\Northwestern-RuLi-Aff-01---Northwestern-Round-4.docx,0,True,True,1,Parse complete. | Doc: Northwestern-RuLi-Aff-01---Northwestern-Round-4.docx | Positions detected: 9 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
493,Northwestern\RuLi\Northwestern-RuLi-Aff-01---Northwestern-Round-6.docx,0,True,True,1,Parse complete. | Doc: Northwestern-RuLi-Aff-01---Northwestern-Round-6.docx | Positions detected: 1 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
494,Northwestern\RuLi\Northwestern-RuLi-Aff-01---Northwestern-Round-7.docx,0,True,True,1,Parse complete. | Doc: Northwestern-RuLi-Aff-01---Northwestern-Round-7.docx | Positions detected: 1 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
495,Northwestern\RuLi\Northwestern-RuLi-Neg-01---Northwestern-Round-2.docx,0,True,True,1,Parse complete. | Doc: Northwestern-RuLi-Neg-01---Northwestern-Round-2.docx | Positions detected: 11 | Cards detected: 1 | Cards with highlighted/underlined read proxy: 1 | ,
496,Northwestern\RuLi\Northwestern-RuLi-Neg-01---Northwestern-Round-3.docx,0,True,True,1,Parse complete. | Doc: Northwestern-RuLi-Neg-01---Northwestern-Round-3.docx | Positions detected: 8 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
497,Northwestern\RuLi\Northwestern-RuLi-Neg-01---Northwestern-Round-5.docx,0,True,True,1,Parse complete. | Doc: Northwestern-RuLi-Neg-01---Northwestern-Round-5.docx | Positions detected: 14 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
498,Northwestern\RuLi\Northwestern-RuLi-Neg-01---Northwestern-Round-8.docx,0,True,True,1,Parse complete. | Doc: Northwestern-RuLi-Neg-01---Northwestern-Round-8.docx | Positions detected: 1 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
499,Oklahoma\Webu\Oklahoma-Webu-Aff-NorthWestern-Round-2.docx,0,True,False,1,Parse complete. | Doc: Oklahoma-Webu-Aff-NorthWestern-Round-2.docx | Positions detected: 0 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
500,Oklahoma\Webu\Oklahoma-Webu-Neg-NorthWestern-Round-1.docx,0,True,False,1,Parse complete. | Doc: Oklahoma-Webu-Neg-NorthWestern-Round-1.docx | Positions detected: 3 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
501,Oklahoma\Webu\Oklahoma-Webu-Neg-NorthWestern-Round-4.docx,0,True,False,1,Parse complete. | Doc: Oklahoma-Webu-Neg-NorthWestern-Round-4.docx | Positions detected: 2 | Cards detected: 4 | Cards with highlighted/underlined read proxy: 4 | ,
502,Oklahoma\Webu\Oklahoma-Webu-Neg-NorthWestern-Round-6.docx,0,True,False,1,Parse complete. | Doc: Oklahoma-Webu-Neg-NorthWestern-Round-6.docx | Positions detected: 3 | Cards detected: 3 | Cards with highlighted/underlined read proxy: 3 | ,
503,SouthernCalifornia\BhRa\SouthernCalifornia-BhRa-Aff-1-Northwestern-Round-1.docx,0,True,True,1,Parse complete. | Doc: SouthernCalifornia-BhRa-Aff-1-Northwestern-Round-1.docx | Positions detected: 2 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
504,SouthernCalifornia\BhRa\SouthernCalifornia-BhRa-Neg-1-Northwestern-Round-4.docx,0,True,True,1,Parse complete. | Doc: SouthernCalifornia-BhRa-Neg-1-Northwestern-Round-4.docx | Positions detected: 6 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
505,SouthernCalifornia\BhRa\SouthernCalifornia-BhRa-Neg-1-Northwestern-Round-5.docx,0,True,True,1,Parse complete. | Doc: SouthernCalifornia-BhRa-Neg-1-Northwestern-Round-5.docx | Positions detected: 4 | Cards detected: 2 | Cards with highlighted/underlined read proxy: 2 | ,
506,SouthernCalifornia\BhRa\SouthernCalifornia-BhRa-Neg-1-Northwestern-Round-8.docx,0,True,True,1,Parse complete. | Doc: SouthernCalifornia-BhRa-Neg-1-Northwestern-Round-8.docx | Positions detected: 5 | Cards detected: 1 | Cards with highlighted/underlined read proxy: 1 | ,
507,SouthernCalifornia\BhZh\SouthernCalifornia-BhZh-Aff-Northwestern-Round-1.docx,0,True,True,1,Parse complete. | Doc: SouthernCalifornia-BhZh-Aff-Northwestern-Round-1.docx | Positions detected: 4 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
508,SouthernCalifornia\BrMa\SouthernCalifornia-BrMa-Aff-Northwestern-Round-2.docx,0,True,True,1,Parse complete. | Doc: SouthernCalifornia-BrMa-Aff-Northwestern-Round-2.docx | Positions detected: 2 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
509,SouthernCalifornia\BrMa\SouthernCalifornia-BrMa-Aff-Northwestern-Round-4.docx,0,True,True,1,Parse complete. | Doc: SouthernCalifornia-BrMa-Aff-Northwestern-Round-4.docx | Positions detected: 2 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
510,SouthernCalifornia\BrMa\SouthernCalifornia-BrMa-Aff-Northwestern-Round-6.docx,0,True,True,1,Parse complete. | Doc: SouthernCalifornia-BrMa-Aff-Northwestern-Round-6.docx | Positions detected: 2 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
511,SouthernCalifornia\BrMa\SouthernCalifornia-BrMa-Aff-Northwestern-Round-8.docx,0,True,True,1,Parse complete. | Doc: SouthernCalifornia-BrMa-Aff-Northwestern-Round-8.docx | Positions detected: 2 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
512,SouthernCalifornia\BrMa\SouthernCalifornia-BrMa-Neg-Northwestern-Round-1.docx,0,True,True,1,Parse complete. | Doc: SouthernCalifornia-BrMa-Neg-Northwestern-Round-1.docx | Positions detected: 0 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
513,SouthernCalifornia\BrMa\SouthernCalifornia-BrMa-Neg-Northwestern-Round-3.docx,0,True,True,1,Parse complete. | Doc: SouthernCalifornia-BrMa-Neg-Northwestern-Round-3.docx | Positions detected: 1 | Cards detected: 3 | Cards with highlighted/underlined read proxy: 3 | ,
514,SouthernCalifornia\BrMa\SouthernCalifornia-BrMa-Neg-Northwestern-Round-5.docx,0,True,True,1,Parse complete. | Doc: SouthernCalifornia-BrMa-Neg-Northwestern-Round-5.docx | Positions detected: 0 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
515,SouthernCalifornia\BrMa\SouthernCalifornia-BrMa-Neg-Northwestern-Round-7.docx,0,True,True,1,Parse complete. | Doc: SouthernCalifornia-BrMa-Neg-Northwestern-Round-7.docx | Positions detected: 0 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
516,SouthernCalifornia\TrMi\SouthernCalifornia-TrMi-Aff-Northwestern-Round-1.docx,0,True,True,1,Parse complete. | Doc: SouthernCalifornia-TrMi-Aff-Northwestern-Round-1.docx | Positions detected: 0 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
517,SouthernCalifornia\TrMi\SouthernCalifornia-TrMi-Neg-Northwestern-Round-2.docx,0,True,True,1,Parse complete. | Doc: SouthernCalifornia-TrMi-Neg-Northwestern-Round-2.docx | Positions detected: 0 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
518,SouthernCalifornia\TrMi\SouthernCalifornia-TrMi-Neg-Northwestern-Round-4.docx,0,True,True,1,Parse complete. | Doc: SouthernCalifornia-TrMi-Neg-Northwestern-Round-4.docx | Positions detected: 0 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
519,SouthernCalifornia\TrMi\SouthernCalifornia-TrMi-Neg-Northwestern-Round-5.docx,0,True,True,1,Parse complete. | Doc: SouthernCalifornia-TrMi-Neg-Northwestern-Round-5.docx | Positions detected: 0 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
520,SouthernCalifornia\TrMi\SouthernCalifornia-TrMi-Neg-Northwestern-Round-8.docx,0,True,True,1,Parse complete. | Doc: SouthernCalifornia-TrMi-Neg-Northwestern-Round-8.docx | Positions detected: 0 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
521,SouthernCalifornia\VeHu\SouthernCalifornia-VeHu-Aff-Owen-L-Coon-Memorial-Debates-at-Northwestern-Round-2.docx,0,True,False,1,Parse complete. | Doc: SouthernCalifornia-VeHu-Aff-Owen-L-Coon-Memorial-Debates-at-Northwestern-Round-2.docx | Positions detected: 2 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
522,SouthernCalifornia\VeHu\SouthernCalifornia-VeHu-Aff-Owen-L-Coon-Memorial-Debates-at-Northwestern-Round-3.docx,0,True,False,1,Parse complete. | Doc: SouthernCalifornia-VeHu-Aff-Owen-L-Coon-Memorial-Debates-at-Northwestern-Round-3.docx | Positions detected: 2 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
523,SouthernCalifornia\VeHu\SouthernCalifornia-VeHu-Aff-Owen-L-Coon-Memorial-Debates-at-Northwestern-Round-5.docx,0,True,False,1,Parse complete. | Doc: SouthernCalifornia-VeHu-Aff-Owen-L-Coon-Memorial-Debates-at-Northwestern-Round-5.docx | Positions detected: 2 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
524,Stanford\LaLa\Stanford-LaLa-Aff-Owen-L-Coon-Memorial-Debates-at-Northwestern-Round-2.docx,0,True,True,1,Parse complete. | Doc: Stanford-LaLa-Aff-Owen-L-Coon-Memorial-Debates-at-Northwestern-Round-2.docx | Positions detected: 0 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
525,Stanford\LaLa\Stanford-LaLa-Aff-Owen-L-Coon-Memorial-Debates-at-Northwestern-Round-4.docx,0,True,True,1,Parse complete. | Doc: Stanford-LaLa-Aff-Owen-L-Coon-Memorial-Debates-at-Northwestern-Round-4.docx | Positions detected: 1 | Cards detected: 2 | Cards with highlighted/underlined read proxy: 2 | ,
526,Stanford\LaLa\Stanford-LaLa-Aff-Owen-L-Coon-Memorial-Debates-at-Northwestern-Round-5.docx,0,True,True,1,Parse complete. | Doc: Stanford-LaLa-Aff-Owen-L-Coon-Memorial-Debates-at-Northwestern-Round-5.docx | Positions detected: 0 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
527,Stanford\LaLa\Stanford-LaLa-Aff-Owen-L-Coon-Memorial-Debates-at-Northwestern-Round-8.docx,0,True,True,1,Parse complete. | Doc: Stanford-LaLa-Aff-Owen-L-Coon-Memorial-Debates-at-Northwestern-Round-8.docx | Positions detected: 2 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
528,Stanford\LaLa\Stanford-LaLa-Neg-Owen-L-Coon-Memorial-Debates-at-Northwestern-Round-1.docx,0,True,True,1,Parse complete. | Doc: Stanford-LaLa-Neg-Owen-L-Coon-Memorial-Debates-at-Northwestern-Round-1.docx | Positions detected: 3 | Cards detected: 2 | Cards with highlighted/underlined read proxy: 2 | ,
529,Stanford\LaLa\Stanford-LaLa-Neg-Owen-L-Coon-Memorial-Debates-at-Northwestern-Round-3.docx,0,True,True,1,Parse complete. | Doc: Stanford-LaLa-Neg-Owen-L-Coon-Memorial-Debates-at-Northwestern-Round-3.docx | Positions detected: 5 | Cards detected: 6 | Cards with highlighted/underlined read proxy: 6 | ,
530,Stanford\LaLa\Stanford-LaLa-Neg-Owen-L-Coon-Memorial-Debates-at-Northwestern-Round-6.docx,0,True,True,1,Parse complete. | Doc: Stanford-LaLa-Neg-Owen-L-Coon-Memorial-Debates-at-Northwestern-Round-6.docx | Positions detected: 6 | Cards detected: 25 | Cards with highlighted/underlined read proxy: 25 | ,
531,Stanford\LaLa\Stanford-LaLa-Neg-Owen-L-Coon-Memorial-Debates-at-Northwestern-Round-7.docx,0,True,True,1,Parse complete. | Doc: Stanford-LaLa-Neg-Owen-L-Coon-Memorial-Debates-at-Northwestern-Round-7.docx | Positions detected: 5 | Cards detected: 32 | Cards with highlighted/underlined read proxy: 32 | ,
532,Trinity\BaCr\Trinity-BaCr-Aff-Northwestern-Round-1.docx,0,True,False,1,Parse complete. | Doc: Trinity-BaCr-Aff-Northwestern-Round-1.docx | Positions detected: 0 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
533,Trinity\KhOl\Trinity-KhOl-Aff-01---Northwestern-Round-1.docx,0,True,False,1,Parse complete. | Doc: Trinity-KhOl-Aff-01---Northwestern-Round-1.docx | Positions detected: 0 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
534,Trinity\KhOl\Trinity-KhOl-Aff-01---Northwestern-Round-3.docx,0,True,False,1,Parse complete. | Doc: Trinity-KhOl-Aff-01---Northwestern-Round-3.docx | Positions detected: 0 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
535,Trinity\KhOl\Trinity-KhOl-Aff-01---Northwestern-Round-6.docx,0,True,False,1,Parse complete. | Doc: Trinity-KhOl-Aff-01---Northwestern-Round-6.docx | Positions detected: 0 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
536,Trinity\KhOl\Trinity-KhOl-Neg-01---Northwestern-Round-2.docx,0,True,False,1,Parse complete. | Doc: Trinity-KhOl-Neg-01---Northwestern-Round-2.docx | Positions detected: 1 | Cards detected: 8 | Cards with highlighted/underlined read proxy: 8 | ,
537,Trinity\KhOl\Trinity-KhOl-Neg-01---Northwestern-Round-4.docx,0,True,False,1,Parse complete. | Doc: Trinity-KhOl-Neg-01---Northwestern-Round-4.docx | Positions detected: 0 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
538,Trinity\KhOl\Trinity-KhOl-Neg-01---Northwestern-Round-5.docx,0,True,False,1,Parse complete. | Doc: Trinity-KhOl-Neg-01---Northwestern-Round-5.docx | Positions detected: 0 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
539,Trinity\KiPa\Trinity-KiPa-Aff-1---NUSO-Round-2.docx,0,True,True,1,Parse complete. | Doc: Trinity-KiPa-Aff-1---NUSO-Round-2.docx | Positions detected: 0 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
540,Trinity\KiPa\Trinity-KiPa-Neg-1---NUSO-Round-1.docx,0,True,True,1,Parse complete. | Doc: Trinity-KiPa-Neg-1---NUSO-Round-1.docx | Positions detected: 1 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
541,Trinity\KiPa\Trinity-KiPa-Neg-1---NUSO-Round-3.docx,0,True,True,1,Parse complete. | Doc: Trinity-KiPa-Neg-1---NUSO-Round-3.docx | Positions detected: 2 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
542,Trinity\KiPa\Trinity-KiPa-Neg-1---NUSO-Round-5.docx,0,True,True,1,Parse complete. | Doc: Trinity-KiPa-Neg-1---NUSO-Round-5.docx | Positions detected: 3 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
543,UCBerkeley\BoUr\UCBerkeley-BoUr-Aff-1---Owen-L-Coon-Memorial-Debates-at-Northwestern-Round-2.docx,0,True,True,1,Parse complete. | Doc: UCBerkeley-BoUr-Aff-1---Owen-L-Coon-Memorial-Debates-at-Northwestern-Round-2.docx | Positions detected: 1 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
544,UCBerkeley\BoUr\UCBerkeley-BoUr-Aff-1---Owen-L-Coon-Memorial-Debates-at-Northwestern-Round-3.docx,0,True,True,1,Parse complete. | Doc: UCBerkeley-BoUr-Aff-1---Owen-L-Coon-Memorial-Debates-at-Northwestern-Round-3.docx | Positions detected: 1 | Cards detected: 2 | Cards with highlighted/underlined read proxy: 2 | ,
545,UCBerkeley\BoUr\UCBerkeley-BoUr-Aff-1---Owen-L-Coon-Memorial-Debates-at-Northwestern-Round-5.docx,0,True,True,1,Parse complete. | Doc: UCBerkeley-BoUr-Aff-1---Owen-L-Coon-Memorial-Debates-at-Northwestern-Round-5.docx | Positions detected: 0 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
546,UCBerkeley\BoUr\UCBerkeley-BoUr-Aff-1---Owen-L-Coon-Memorial-Debates-at-Northwestern-Round-7.docx,0,True,True,1,Parse complete. | Doc: UCBerkeley-BoUr-Aff-1---Owen-L-Coon-Memorial-Debates-at-Northwestern-Round-7.docx | Positions detected: 2 | Cards detected: 2 | Cards with highlighted/underlined read proxy: 2 | ,
547,UCBerkeley\BoUr\UCBerkeley-BoUr-Neg-1---Owen-L-Coon-Memorial-Debates-at-Northwestern-Round-1.docx,0,True,True,1,Parse complete. | Doc: UCBerkeley-BoUr-Neg-1---Owen-L-Coon-Memorial-Debates-at-Northwestern-Round-1.docx | Positions detected: 2 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
548,UCBerkeley\BoUr\UCBerkeley-BoUr-Neg-1---Owen-L-Coon-Memorial-Debates-at-Northwestern-Round-4.docx,0,True,True,1,Parse complete. | Doc: UCBerkeley-BoUr-Neg-1---Owen-L-Coon-Memorial-Debates-at-Northwestern-Round-4.docx | Positions detected: 2 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
549,UCBerkeley\BoUr\UCBerkeley-BoUr-Neg-1---Owen-L-Coon-Memorial-Debates-at-Northwestern-Round-6.docx,0,True,True,1,Parse complete. | Doc: UCBerkeley-BoUr-Neg-1---Owen-L-Coon-Memorial-Debates-at-Northwestern-Round-6.docx | Positions detected: 2 | Cards detected: 10 | Cards with highlighted/underlined read proxy: 10 | ,
550,UCBerkeley\BoUr\UCBerkeley-BoUr-Neg-1---Owen-L-Coon-Memorial-Debates-at-Northwestern-Round-8.docx,0,True,True,1,Parse complete. | Doc: UCBerkeley-BoUr-Neg-1---Owen-L-Coon-Memorial-Debates-at-Northwestern-Round-8.docx | Positions detected: 2 | Cards detected: 2 | Cards with highlighted/underlined read proxy: 2 | ,
551,UCBerkeley\MeRe\UCBerkeley-MeRe-Aff-1---Northwestern-Round-2.docx,0,True,True,1,Parse complete. | Doc: UCBerkeley-MeRe-Aff-1---Northwestern-Round-2.docx | Positions detected: 2 | Cards detected: 1 | Cards with highlighted/underlined read proxy: 1 | ,
552,UCBerkeley\MeRe\UCBerkeley-MeRe-Aff-1---Northwestern-Round-3.docx,0,True,True,1,Parse complete. | Doc: UCBerkeley-MeRe-Aff-1---Northwestern-Round-3.docx | Positions detected: 0 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
553,UCBerkeley\MeRe\UCBerkeley-MeRe-Aff-1---Northwestern-Round-6.docx,0,True,True,1,Parse complete. | Doc: UCBerkeley-MeRe-Aff-1---Northwestern-Round-6.docx | Positions detected: 9 | Cards detected: 4 | Cards with highlighted/underlined read proxy: 4 | ,
554,UCBerkeley\MeRe\UCBerkeley-MeRe-Aff-1---Northwestern-Round-8.docx,0,True,True,1,Parse complete. | Doc: UCBerkeley-MeRe-Aff-1---Northwestern-Round-8.docx | Positions detected: 2 | Cards detected: 1 | Cards with highlighted/underlined read proxy: 1 | ,
555,UCBerkeley\MeRe\UCBerkeley-MeRe-Neg-1---Northwestern-Round-1.docx,0,True,True,1,Parse complete. | Doc: UCBerkeley-MeRe-Neg-1---Northwestern-Round-1.docx | Positions detected: 11 | Cards detected: 29 | Cards with highlighted/underlined read proxy: 29 | ,
